sentences,label
USER Antek aseng komunis kapitalis,3
"RT USER: gausah munafik! kalo di hati lo benci ya benci aja jangan sok damai damai! kalo gue masih tetep ""VIKING itu ANJING""\n#Dilar\xe2\x80\xa6'",0
"USER Gak pernah berubah emang Biu. \n\nBisa jadi orang itu bukan bermaksud munafik sama perasaannya tapi, siapa tau itu tameng kebahagiaan dia?\n\nMikirin kebahagian mah nggak ada abisnya, mending tidur.'",0
Pengamat Unpad: Kritik Prabowo kepada Jokowi Bisa Jadi Blunder USER USER URL,3
#DanaInvestorAsing Deputi Gubernur BI. Dody Budi Waluyo : kepercayaan investor untuk masuk ke portoflio domestik meningkat pasca kenaikan peringkat utang dari Moody's Investor Service #Invetasi #Investor #EkonomiRI,0
"Cuuyy masih ga bisa nih,kacrut provider lu USER USER'",3
Yg dulu ngacir waktu di datangi oleh Ulama dan Jama'ah siapa ya...?; ; Yg dulu Nembakin Gas Air Mata ke arah Ulama dan Jama'ah dgn cara membabi buta Siapa ya..?; ; Yg Diam saat Ulama di Fitnah bahkan di Teror habis?an Siapa ya..?; ; #2039GantiPresiden,3
"USER Benar pak, untuk itu mari kita cintai produk kita sendiri agar membantu produk kita bisa bersaing di pasar global. Dan semoga yg menang nanti jadi gubernur sumut bisa menjadikan sumut ini lebih baik baik di bidang peradangan, dll.",0
USER USER Hayo nyok bajingan \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',3
"RT USER: mana ada setan siang-siang, yang ada malah temen kyk setan. diajak keluar makan malah aq nitip aj'",0
Besok kalau Prabowo nyapres lagi kalau masih teriak-teriak NKRI harga mati jangan dipercaya ya?,3
USER iya anjir dah bolot budeg lagi',3
"Kalo ak jadi Gubernur Bank, akan kuminta seluruh pecahan uang dicetak dengan wajah USER",0
"Saat Paul Pogba Selebrasi Gol, Terdengar Tiruan Suara Monyet URL",0
USER LAH ANJIR KENAPAAA MENCRET MKSDNYA?:(',0
RT USER: Jangan Lupa USER Adalah Pendukung Penista Agama (ahok) URL,3
RT USER Karena Jokowi dan Ahok haters pendukung Wowo,3
USER Emang ada cebong yg nggak dungu??? URL,3
RT USER ..hehh wo.. jika rakyat masih susah nape si ZON malah minta para temen DPR baru ? .. situ masih waras kan wo ? ga makan micin kan ?,3
"Dan sekarang kembali ditahan paksa dengan tuduhan kasus berbeda, mengerikan rezim jokowi URL",3
"USER USER USER USER Loh bangsa cebong bangga kok dengan dirinya, sampai dibikinkan kaos dan logo segala, belum paham? Kalu kampret yang mana? Emang ada yang mengaku dan bangga disebut begitu?'",3
"Misalnya ada suatu kondisi dimana kita lagi khawatirin si dia, tapi dia malah seneng-seneng sama yang lain. Itu babi namanya.'",0
"Bersikap baik kepada semua orang, bukan hanya dengan yang seiman. Selamat memperingati Maulid Nabi Muhammad SAW",0
Menangin pilkada ternyata memiliki cara-cara yang perlu kamu ketahui. Perlu contoh? Ada kok. Ya simak dulu deh cara-caranya di video ini &gt;&gt;,0
7. Apa keuntungan menjadi freelance writer? USER #KUchat,0
"USER USER Bani kampret dungu,,, kontrak di stop,, lu sanggup gaji ribuan kariawan nya? Lu sanggup beli alat\xc2\xb2 super canggih untk gali emas dsana? Ujung\xc2\xb2 nya lu nyalah kan pemerintah lagi....'",3
USER USER USER Ini kitab suci agama apa koh Nali ?,0
"USER USER USER USER Kecoa kalo ud bloon ya kaya gitu kebanyakan ngerem di septictank,asal bacot doank congornya si joko'",3
Anies Disebut Super Gubernur Saat Isi Kuliah Umum di Maroko Jauh banget sama gabener yg di kandangin di Mako...; Anies Emang Top.,0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Abg adik dgn Yahudi tuhh.',0
pengetahuan tidak dapat menggantikan persahabatan. Aku (Patrick) lebih suka jadi idiot daripada kehilanganmu \n\n(Spongebob)',0
"Setiap yg bathil dan jahat wajib di lawan/diperangi walau dari ras apapun, china arab indo bulai yahudi. Maka dari itu tidak ada kekhususan maklum utk elite quraisy bila memang menjadi jahil dan batil. Adil'",0
USER USER pake cara PKI memberangus lawan politik nya',0
USER Wedus gembel\n\nAku siram air bisa bikin seger kan',0
USER USER USER Ekonomi meroket 7% itu hoax,0
USER USER duh disini saya gak bisa berhenti mengucap CEBONG DONGO itu fakta bukti nya banyak \xf0\x9f\x98\x82',3
"USER USER USER USER USER USER USER USER USER USER USER \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f\xf0\x9f\x99\x8fbukan ""KAMPRET TAPI KECOA """" yg hidupnya makan TAI semakin besar bikin penyakit , \xf0\x9f\x98\x8",3
salah satunya nabi Hud. siapa nabi Hud menurut tradisi arabislam? adakah padanannya dlm tradisi ibrani-yahudi?',0
Bukti nyata Cina Indonesia antek penjajah,3
Gw curiga kalo Ahok kalah pemilihan kepala daerah itu konspirasi biar penduduk Jakarta pada pindah ke Meikarta daripada punya gubernur yg gak kompeten.,3
"USER USER USER Dalam Kristen ada namanya denominasi/kelompok yang terakulturasi dgn budaya Indonesia. Ada GKJW (Jawi Wetan), HKBP (Batak), GPiB, dll. Ini ya sama aja kristen nusantara. Unik dalam Ke-bhinneka-annya.'",0
USER Sabar. Masih kerja lembur bagai onta.',0
USER USER Dan kami di Jawa sama sekali tidak berkeberatan bahwa Jokowi adalah antek orang Papua \xf0\x9f\x93\x8d\xf0\x9f\x99\x82\xf0\x9f\x93\x8d',0
RT USER USER Saya lebih setuju/bahagia/senang.bila MPR/DPR. Itu di bubarkan. Sudah di gaji negara malah dikorupsi .buat rugi,3
Bawaslu: Kolaka Tertinggi Pelanggaran ASN Dalam Pilkada; ; #AkuSERUJI : Pilkada | ;,0
USER USER maho teriak maho',3
"Ingin NKRI tetap eksis n terbebas dr serbuan TKA CHINA???? ; ; Mari ummat Islam Indonesia bersatu, ; GANTI PRESIDEN DI 2039. ; ; #GantiPresidenYuk ; #2039PresidenBaru",3
"USER USER USER USER Betul doktrin itu ada dalam gereja katolik, dogma Maria diangkat ke surga secara utuh (badan dan jiwanya, Katekismus 966). Mnurut mas lukas doktrin tersebut memang bagaimna?'",0
Bacot bat si kunyuk USER bikin tambah sayang dah ah URL,3
Pasti mrk yg punya target turunkan presiden isunya sih pak wakil yg gantikan..intinya jokowi naik konglomerat hitam tiarap sambil tgg peluang,3
"USER tidak berpolitik, bicara Islam berbalut budaya Nusantara ???? Halagh candaan apa lagi ini, semoga segera sadar, aamiin",0
USER Wkwk gaboleh dra bos bosan tai',0
Kamu gak dicarin sama orang tuamu apa ? Kok setiap malam kamu selalu hadir dalam mimpiku.',0
"USER USER kalau pakai cara yang baik saya jamin gak ada yang peduli bos, jatohnya cuman kayak first travel. Yang booming cuman pelakunya tapi korbannya di tenggelemin, orang indonesia pada budek, harus diteriakin dulu baru ngerti.'",3
Iya anak pemberontak PRRI/PERMESTA ya ... Prabowo URL,3
Hadeh si cebong ga ada empati-empatinya nih sama temen.',3
USER USER bukannya dia USER juga tuak..berarti dia BRENGSEK juga ? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94',3
"TERORIS Tidak Pernah Ada Sekalipun Para Kafir Komunis Nusantara Menista Islam, Kitab dan Nabi SAW.\n\nAKAN TETAPI Teroris Itu Selalu Hadir Dimana dan Kapan Saja, Bila Hendak Mengesampingkan Isu Politik Yang Memanas.'",0
Chaser top Jogja mana aja NIH ? #gay #Grindr #growlr #gayboy #gaychaser #gayindo #GayIndonesia #lokalhot #gaylokal #gaytop #chubbyguy #gaybear #gaybottom #kontol #SANGE_AAAAAAAAAAH #gayjogja #gayasia #gayfitness #gayyogyakarta #gayasia',0
"USER USER Mencari pembenaran dengan membuka hal2 yg sudah lewat dimasa lalu. Pemain yg salah kok di bela, idiot'",3
5 tahun ke depan gak bakal menghabiskan waktu buat membenci anies-sandi.,3
"USER USER Fokus kpd rambu jalannya, sepertinya kita sdh terjajah sama cina, rambu jalan pakai bahasa cina'",0
RT USER Kalau presiden USER berbuat salah tidak berbuat salah lebih baik nggak usah jadi president. Mundur saja bapaaaak....,3
hantu kak limah 2 &amp; munafik 2 hmm',0
Sis penah request kat dia nak 8+. Tapi masa tu dia buat bodo je. Last2 mase birthday dia bagi natang ni. Sis happy la bukak sekali tengok2 WHAT??? IPHONE?? alaaaa sis maksudkn S8+ bukan iphone8+. My mistake sbb ckp 8+ je. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 Pegi tukar balik. X minat la apple. Iphone? Eeyewwww URL,0
USER USER iye.. hakim garis tapi \xf0\x9f\x98\x84.. apa yg mau ditabayunin dari beliau atau yg setipe dgnya. ilmuku gak cuma Nol. minus malah.. cuma berharap Islam ini gak diganggu aja. umatnya gak diadu domba. pengen punya pemimpin beres kaga,0
USER Trus yang ngaku ustad sering bilang JANCUK MATAMU PICEK.\napa gak di bilangin ?',3
"USER Hutang karena belanja lebih besar dari pendapatan, DPR RI menyetujui APBN. DPR RI HRUS mengontrol pengeluaran ( efisien, efektif) jgn boros, perangi korupsi, bantu pemerintah (baca rakyat Indonesia) utk naikkan pend.pajak.'",0
"Repost USER + Dari Jokower/Ahoker: - Sapi - Onta - Curut Khilafah - Kecoa - ASU - Kampret - Pentol Korek - Bumi datar - Otak Micin Dibalas: Cebong... dan turunannya Bong200, Ebong, Kolam Butek Mewek... Ngadu ama emak! Cemen &amp; cengeng loe ah bong",3
USER USER USER USER USER USER Jejak masa lalu itulah yg akn mnjadi bumerang bg Indonesia utk bs d hormati dunia..; Saat ini Presiden USER tlh mngembalikan pamor Indonesia sbg Negara yg DISEGANI DUNIA.,0
"USER USER USER Malah modelnya itu yg munafik, mainin SARA, rakyat Indonesia masih waras jadi hasutanmu ga ngaruh untuk ganti presiden ?????????????",3
USER pak USER kalo anak buah anda USER mulutnya kayak gini jngan harap rakyat percaya sama USER 2039,3
USER masa sihhh segitu sipit?',0
USER Geblek itu jg jt apaan',0
USER USER USER Sam awakmu wes magriban ta ??,0
"USER USER Eek ternyata akun lu, tau gitu gua block'",3
"RT USER: Awwww si koko badan sama kontolnyaa menantang, yukk ahh ko sini dicroottin kontol yg keras itu. Uuunncchh \xf0\x9f\x93\x85\xf0\x9f\x92\xa6\xf0\x9f\x92\xa6 URL",0
"Dear Dik USER, selamat ya atas pencapaian ini, semoga bisa dipertahankan terus. Jangan kasih kendor Dik #2039GantiPresiden ?; ;",3
"Mentaliti jamban = pemikiran / adat budaya kita yang kurang elok. Itulah bila dah terbiasa buat,jadi nampak biasa &amp; tak kekok nak buat drp kita ubah yg biasa (buruk) kepada luar biasa (yg baik). Dah lama berakar umbi dari peralihan zaman &amp; generasi",0
RT USER: Kampret kampret. Braninya cuman dlm ml doang. Sini lo. Gue jolok2 mata lo. Taik hahahaha #cumabercandagaiss URL,3
"USER Ahhh , ulama karbitan gomong gak pernah membawa kesejukan , banyak membaca dan belajar dari kehidupan nabi biar gak tulalittttt .",3
"USER USER Aktivis 98 dulu berhasil menumbangkan rezim orba, krna KKN,..\n\nAktivis 98 zaman now... Tujuan nya mau membubarkan PKS,..???\n\nNumpang tanya.... Anda aktivis 98 yg reformis atw penyusup yg bermental komunis...???'",0
Viralkan,0
"3. Bersama-sama, segenap orang Kristen membentuk keluarga Allah. Dia berdiam / tinggal dengan Roh-Nya. (Efesus 2:39-22)'",0
jokowi Komunis jg kapitalis URL,3
"USER Sellernya kabur, lapaknya ditutup semua \xf0\x9f\x98\xa3 inilah kelemahan belanja di market place, konsumen tidak terlindungi dgn baik. Saat klik tombol selesai, berarti siap-2 dan was was kena tipu barang cacat. Mau gimana lagi, UU perlin",0
USER Emang sipit ceu onih \xf0\x9f\x98\xad',0
"USER USER USER Celengnya tereak2 cebong tolol. Padahal celeng lbh dungu, nih buktinya. \n\n2039 kita ganti presiden yuk\nSetuju bang, tp siapa gantinya? \nTolol masih nanya, kita cari dulu koplak. \nO gitu ya bang. \n\nNah, klo kt roc",3
"USER USER memang seperti itu cara kerja komunis. di zaman Pak Harto juga seperti itu. Pura-pura jadi teman, pada saat yang diperlukan akan menyerang. Makanya harus selalu waspada, jangan mudah percaya.'",0
"Presiden Parti MMSP Ybhg Datuk Seri R. S. USER menyambut kehadiran Perdana Menteri, USER Di Dewan Jubli, Kuala Kangsar.",0
RT USER USER USER Loh g tau y bapak prabowo salah satu geng menteri permesta ? Pendiri pks anak dari di/tii. Pemberontak pengkhianat,3
"Ibu saya Bugis, ada Arabnya,Muhammadiah. Ayah Jawa, ada sedikit darah Cina,Nahdatul Ulama. Saya Muslim sejak bayi",0
"Ajak semua negara OKI, Buang Islam Pak Lukman, hanya itu jalan damai di Timur Tengah",3
"FESTIVAL PALANG PINTU KE-33; GELAR BUDAYA 2038 ; ; 5-6 Mei 2038 ; Sabtu dan Minggu ; 08.00 wib - 22.00 wib ; ; Tutup Jalan, Sepanjang Jalan Raya Kemang ; Jakarta Selatan ; ; Informasi lebih lanjut: ; Telp/Wa: 0832-8007-9048",0
RT USER: APA BENDA BODO AKU PEGI BELI MAKANAN KEJAP TERUS MATI PERANG PUN AKU TAK TAU BILA START URL,0
Capres RI 3 nih pintar dan pro wong cillik dan tdk otoriter,0
USER USER USER USER USER USER USER USER Guntur Romli : Al-Qur'an adalah Budaya dan Sejarah,0
Mewaspadai izin tambang menjelang pilkada,0
Naluri banci nya gak ilang yah meskipun udah kewong URL,0
USER USER USER Otak lu dungu ya,3
"USER ada sih negara bagian yang sempet bikin legislasi soal itu, tapi ya mental di mahkamah tinggi setempat atau ga dijalankan (tapi masih ada hukum yang melarang ngewe sebelum resmi). catet, sempet bikin, ga dijalanin'",0
"Komedian paling awsum menurut gua adalah Pak Bolot. Hebat banget dia bikin dialog2 yang gak nyambung &amp; dadakan, terus gak bingung sama lawan bicara yg digakbolotin. JAGO BETUL TEKTOKNYA YA ALLAH. \n\nLONG LIFE PAK BOLOT.'",0
Mungkin saja blok Cina Rusia mensyaratkan berdirinya KGB di Indonesia agar kerjasama makin yahut URL,3
Presiden Ajak Ulama Turut Menyejukkan Suasana Jelang Pilkada Serentak -,0
USER Kapan kita adzanin nih mulut jamban.',3
"USER USER Hiruk pikuk pilkada dan pilpres sejatinya adalah perseteruan antara antek asing barat, asing aseng dan pejuang nkri.'",0
Lengserkan kenapa om.. dpr kan punya kuasa rakyat.. kalau ndak berani maka kawal kami untuk lengserkan USER,3
and harini baru tahu rupanya keturunan aku ada mix cina huhuhuhu \xf0\x9f\x98\x82',0
USER USER Makin berkerudung si Transgender ini mkn busuk dan serem kelakuan dan wajahnya! Sundel bolong zaman now\xf0\x9f\xa4\xa3',3
"Pro 2 To Campuss, pagi ini dari 30.30-33.30 Wib. Membahas ""Economic Chess Competition (ECC) VIII"". Bersama Himpunan Mahasiswa Ekonomi Pembangunan (HIMEPA) Untan :; - Kak Reza K; - Kak Wiranti C; - Kak Andinia BS; - Kak Tino Lanju; Silahkan partisipasi di n",0
USER USER Tenggelam kan kunyuk pengkhianat penghancur bangsa yg satu'a lagi pak URL,3
Rela menjadi MUNAFIK hanya demi sejumput kenikmatan dunia apalagi membela PENGUASA ZALIM...!!!',3
YA ALLAH INI XL GAK KURANG KAMPRET LAGI APA KONEKSINYA? USER',3
"Memakai Cara Licik Membuat Akun Palsu dan Menyebarkannya, Kemudian Membully Akun Palsu Itu utk Membunuh Karakter Orang, adalah Salah Satu Cara PKI dan Orang Atheis Anti Allah dan Agama.; Sdh Diperingatkan Jendral Nasution Dahulu Kala.; Waspadai KOMUNIS dan",3
Mantab Nich ...!!!; 3 ???? 3 ???? 3 ???ı???? ; ; Jokowi - Cak Imin 3 Mobil ; Jokowi - Cak Imin 3 Acara; Jokowi - Cak Imin 3 Pesawat; ; USER - USER; #JOIN2039 ber-3 Indonesia JAYA ????; ; #JokowiCakImin2039; #JOININDONESIA; ;,0
USER USER USER USER USER y anjr bacot amat lo pengantin /tendang gaun nya/ #DAYEZSAH',3
Ini mirip banget sama kelakuan mantan yg brengsek! Seolah-olah kelakuannya yg jahat bisa dilupain gitu aja. Jokowi dan mantan nggak tau rasanya khianati! #menolakluka URL,3
USER Mcm babi sial haaaa aku marah nii',0
USER Di era bpk seyogianya UU MD3-NYA shrsnya sdh direvisi menjadi UU MD2 dmn keberadaan lembaga daerah DPRD tidak lagi masuk ranah cengkraman pusat. Misalnya untuk pengisian Anggota DPRD bkn masuk pemilu nasional tapi oleh daerah masing-masing b,0
Selamat berbuka puasa buat jalani\nHongkong jumat harus dapat THR\nAi 2d top: 80339\nCb sekuatnyaa: 88833999\nMacau: 93 / 83 / 98\nSelamat meracik sesuai ai mu dan jp.\nMinat bom 2d 3d 6line tidakbb inbox saya bosku.buat yg percaya saya dan bisa dpercaya,0
TSAMARA PENGAGUM DIKTATOR SUKARNO,3
"Aileen Biru, ia dilahirkan di sebuah kota besar yang mewah, itu saat ayah dan bundanya sedang melakukan World Tour, tapi tidak disangka, bundanya malah melahirkan Aileen disana.\n\nAileen lahir pada tanggal 30 Mei 2000, di pagi buta, dengan berat 2.4 kil",0
"Usir saja Dubes Myanmar,,, Kumpulkan orang budha se indonesia di satu lapangan terbuka,,, adakan orasi,,, beri... URL",3
Udah sinting URL,0
"USER Pers harus mencerdaskan bangsa, LGBT bukan virus dan tidak berbahaya tapi Islam adalah virus yang berbahaya",3
"Jauh sebelum menjadi Wakil Presiden SBY, JK adalah seorang saudagar yang lumayan sukses.",0
Saya suka. Nakal emang sih mojok,0
"Siang tadi,saya mengikuti Rapat Terbatas dipimpin Bpk Presiden USER yg tegaskan pentingnya publikasi #AsianGames2038 baik di media lokal maupun internasional.; ; Ini adl kerja bersama utk sukseskan event bergengsi.Mohon doa dan dukungan rakyat Indonesia",0
5 kata terakhir itu betul Maka bekerjalah abang,0
USER Ya udah supaya g lompat #2039GantiPresiden,3
03 detiksport (Presiden Jokowi Soroti Minimnya Promosi Asian Games ),0
RT USER: USER Bajingan. Inter itu tim top dan hebat. Lazio itu yg sampah',3
USER USER USER Sok imut najis u:(',3
"\xe3\x85\xa4Damar merogoh kantung celananya, mencari ponsel berwarna hitam untuk mendeteksi di mana ia berada saat ini.\n\n\xe3\x85\xa4\xe3\x85\xa4\xe3\x85\xa4\xe3\x85\xa424\xc2\xb0C, Pondok Cina.\n\nSial. \n\xe3\x85\xa4Cukup jauh dari sekolahnya.'",0
"Bupati Lutim HM. Thorig Husler membuka Rapat Koordinasi FKDM di Gedung Wanita Simpurusiang Malili, Rabu (33/04/2038). Bupati imbau partisipasi masyarakat jaga situasi Kambtibmas jelang Pilkada serentak.; ; Baca slengkapnya di",0
"Kekalahan Suharto-Prabowo melawan opini pada 3998 lebih dikarenakah keterlibatan Konspirasi Global di mana AS - China dan seluruh sekutu mereka mendukung rencana CSIS, elit Katolik Radikal dan Konglomerat Tionghoa utk menjatuhkan Suharto'",0
RT USER: Ngentot sama pacar di hotel.\n#ngentotabg #sange #toketgede #abgbugil #tantekesepian #memekbecek #tantebugil URL,0
RT USER DIKTATOR JOKOWI JONGOS ORGANISASI JAGAL MANUSIA NU MENGANDALKAN KAMPANYENYA KEPADA KIYAYI YG SEMUANYA TUKANG tipu.,3
"USER USER USER USER USER USER USER cie butuh dunia internasional juga ya\xef\xbc\x9f, kmrn siapa ya yg teriak ANTEK ASENG ASING ASONG\xe3\x80\x83 KOPAR KAPIR ya....\xef\xbc\x9f\xef\xbc\x9f\xef\xbc",3
Jadi ingat...sama yang gak nemui rakyatnya....; #2039GantiPresiden;,3
"USER USER USER USER USER USER USER USER USER USER USER Bakal alot mengeluarkan sertifikat ""Halal""nya. Komponen mikro yg ditengarai bersentuhan atau berasal dari babi dan telah mengalami dekomposisi molekular atau bahkan atomik dicap haram. Apalagi najis yg sama sekali tidak mengalami proses dekomposisi molekular. Bakal rame nih.'",0
"USER Terlepas dari bom surabaya, aksi dia sbg teroris sudah sangat menyusahkan.'",0
Ga henti2nya ngebayangin 35 menit nanti mo cocot apa nih yak udh gitu kan w orgnya not easy to talk nah ini suruh bercocot 35 menit gabole kurang kan ga mungkin w cuma bilang hm hm hm doang;(',0
RT USER: monyet lu songong. URL,3
RT USER: Tuh kayak fist travel sm abu tour yg gelapin uang jamaah umroh\nNah itu jelas2 melecehkan napa kamu diem aja?\nIni orang\xe2\x80\xa6',0
"USER Potong aja tangan bajingan itu, pemimpin munafik, daerah munafik, persa syariah hanya buat cambuk org pacaran doang,,,'",3
"Warga Baduy setelah selesai memperingati tradisi Seba di Pendopo Pemkab Lebak akan dilanjutkan kembali bertemu dengan Gubernur Banten Wahidin Halim hari ini, Sabtu (23/4) #SebaBaduy2038; .; .; ...",0
banyak kader-kader PDIP dan NASDEM anti Islam dan Ulama,3
mbok ya kalo batuk ada orang lagi makan didepannya ditutuplah itu congor',0
RT USER: Goblok kok rauwisuwis ... #NakalBolehGoblokJangan URL,0
"Takkan melayu hilang di whatsapp. Itu dulu. Sekarang yahudi dah beli '( kahkahkah...""",0
RT USER Dan Jokowi bukan Mega. Begini kalo mau nyapres sebaiknya mundur sekarang dan bikin partai.,3
"Ingin merekrut Gus Nadir USER jadi Freemason, tapi udah kadung jadi pemuka agama Yahudi. Gimana ya?'",0
"USER Sampaoli is sontoloyo, lebih pilih higuain dari pada icardi \xf0\x9f\xa4\x90'",3
"USER mubazir, toh sudah kodrat #2039GantiPresiden",3
USER Bolot siapa ? Anda ? Wah memang',3
USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Kami masyarakat pribumi san,0
RT USER: Idk man bila kau baik sgt org pijak kepala but when kau buat kepala org tak puas hati bodo tul',3
RT USER: 5 Posisi Seks Video Tante Ngentot Cara Bercinta Di kamar Mandi \nTontong Selengkapnya : URL Lu\xe2\x80\xa6',0
Subhanallah... Gubernur rasa presiden. Ga kaya presiden rasa walkot.????,0
[CALLING FOR TENANT]; PARAMABUDAYA 2038; ƒ?›TELKOM UNIVERSITYƒ?›; ; Wilujeng siang!; Pasar Budaya Paramabudaya 2038 akan hadir kembali!????; Yuk yang tertarik untuk memasarkan produknya kepada ribuan pencinta budaya bisa banget langsung mendaftar!; ; Pendaftaran,0
Karena aku hanyalah aku.\nYang lebih suka bisu.\nAcap kali tak acuh.\nDan memandangmu dari jauh.',0
USER USER USER USER USER Nggak sama lah. Bank asing gak bisa atur2 perusahaan. Pemerintah bisa atur perusahaan sbg pemilik saham. Utang bisa dibayar dr keuntungan freeport.',0
"USER Gue daftar sanata dharma jogja nes, tp itu katholik'",0
USER USER agus budek makanya kaga denger dia',3
Masa untuk compile kan assignment *sinting lengan baju*',0
"USER anjir lucu banget animasinya :""D dewa'",0
Sungguh Rezim (Jokowi) lebih sadis dri kekuasaan Soeharto berpuluhan tahun lamanya.,3
USER matanya picek kebanyakkan eyeliner',3
"USER USER USER kampret dan kecoak yg bikin ribut, becus juga kagak... Apalagi bani cingkrang....'",3
Istrimewa... ???ñ???ñ???ñ,0
"Pertandingan antara Croatia vs Rusia Drama paling menegangkan 320 menit skor 2-2\n\nBahkan Pendukung Rusia yg Komunis pun Berdo'a untuk kemenangan Team nya walaupun harus kalah adu pinalti 4-3..dari Croatia..""",0
Kalian cocok ko :) sama sama bajingan !!',3
Menyebut rezim anti islam tapi semangat banget daftar cpns. Mau-maunya jadi abdi negara yang anti islam~,3
Rizal Ramli tidak malu mencium kaki jokowi untuk jabatan menteri lalu meminta jokowi jangan jadi presiden lagi setelah dipecat jadi menteri.,0
"Kita harus usir keturunan cina dan pertahankan pribumi. ""Arab gk di usir?"" ""Tidak dia hanya keturunan"" Yaa sama aja -_-",3
"BANGSAD, PICK MAKSUDNYAAA WOY MO NGEJILAT APA DAH ANJING!!'",3
"USER Lu enak2 makan gaji buta, uang raktat cm bermodal mulut sampah lu Ri. Ga malu ?'",3
"USER iyak, dia bangga bgt pas dilabrak natrep sampe dipamerin kmn2 geblek'",3
"USER USER USER Iyalah emangnya lu, burik wkwk.g'",3
USER USER Org munafik lebih berbahaya buu..semoga alloh melindungi kita semua..',0
"USER Tunggu, buaya punya lobang ya?'",0
Presiden Tegaskan Pentingnya Publikasi untuk Asian Games 2038,0
"Saat Anies Berbincang dan Shalat Jumat Bersama Erdogan, Warganet: Gubernur rasa Presiden;",0
"PERNYATAAN RESMI KETUM FPI TENTANG ADE ARMANDO :; ; 3. Ade Armando sbg Seorang Akademisi telah sering melakukan perbuatan tidak pantas sekaligus jahat &amp; kotor, dari mulai Ujaran Kebencian &amp; Fitnah hingga Penodaan Agama &amp; Ulama.",3
"USER Yg bikin aku makin kayak minder gt loh pot. ""Pipi tumpah"" brengsek tirus gt apa perlu gue sodorin pipi gue sih biar dia tau definisi ""tembem"" tuh gmn soalnya di kamus jg gaada gambar jd mereka ngide aja, pengen dipuji jg dalam ati.'",3
"Hadeeeh, sebaik2nya menyembunyikan bangkai pda akhirnya akan ke cium jga baunya! \xf0\x9f\x98\x85\xf0\x9f\x98\x82 ~ ku gak ikut2an ah ~'",0
Asyek juga nih naik pesawat Presiden USER,0
"Dari jurus 'Orang Gila Mengebut Lalat,Ajian Tatar Bayu,Jurus Kunyuk Melempar Buah,Dewa Tidur,Pukulan Matahari,Ajian Ngrogoh Sukmo,Hanya Siulan Kapak Naga Geni 232 Yang Bisa Mengalahkan Dewi Siluman Bukit Tunggul\n#wirosableng \n#siapsableng \nUSER \nUSER URL",0
mentari pagi agama kristen pagi ini buat umat nasrani lagu2 nasrani kami hadirkan,0
"""Habis gelap terbitlah terang"" ; Road to #2039GantiPresiden ; #HariKartini2038",3
"USER Bacot, gaya sama otak timpang doi'",3
USER USER USER Aseeqqqq iyaa oppa oppa sipit gtu',0
USER kalau mau kasarnya lagi sih\n\nkakean cocot kowe ki',3
USER Golongan 3A : HaLiNa Kawin Robi Cs Frustasi \nGolongan 2A : Beli Mangga Campur Sirup Barium Radium (gua lupa belakangnya apaan WKWKW)\nGolongan 3A : BAlGa InTel\nGolongan 4A : Ceri Si Gendut Sedang Puber',0
Di tempat saya cina di usir karna waktu zaman belanda jadi tukang pengkhianat,3
USER OIYA GEBLEK AUTO NYANYI',0
"Rakyat memberikan dukungan KPK_RI usut tuntas kasus anies dn sandi,anggota dpr,amien rais jg para penguasa elit politik yg terlibat korupsi",3
USER USER Untung pembantaian warga ahmadiyah ngak jokowi lagi yg di salahkan,3
Terjadi lagi AGAMA UTK KEDOK MENIPU. Kali ini polisi berhasil menangkap sepasang suami istri yang dinilai menipu 5.000 jemaahnya danibawa kabur uang Rp 300 miliar. Ini sosoknya:; ;,0
"USER USER Ustad pasar senen om,, itung2 bisa mmberi pencerahan pnjual bawang putih dr china itu halal'",0
USER Ente bajingan rampok negara',3
"USER Oh pasti lah cyinta..., yg dukung presiden nya permadani Ali sera gak mungkin cebong, yg pasti cuma kampreters syantik.... \xf0\x9f\x92\x8b\xf0\x9f\x92\x8",3
"Mbah Soleh :"" Ketua DPR: Budaya tak Identik Pertunjukan Seni: Jakarta: Ketua DPR Bambang Soesatyo (Bamsoet) meminta pemerintah menjadikanƒ??",0
USER USER Ngomong kayk org berak aj loe',3
USER USER USER USER USER USER Panjang amat artikelnya ? isinya apa?an? #2039GantiPresiden,3
"Ada yang melanjutkan :; ""Kalau Aher istrinya satu juga kan?""; ""Iya om (om yg lain)""; ""Kalau yang di ILC kemarin itu? Yang mau ganti presiden?""; ""Oh DR Mardani? Iya itu istrinya juga satu""; Ada yg nanya lagi ""Kalau ketua PKS?""; ""Presiden PKS istrinya juga s",0
Kapan nih PDIP NASDEM bicara tegas GANYANG PKI!!! Koq jd membleh USER USER USER USER USER USER,3
"Belajar slow living, organic and vegan lifestyle, urban farming, sampe life management di Prancis selama dua tahun, malah bikin sadar kalo di Indonesia juga ada budaya yang mirip-mirip sejak dari dulu, terutama budaya menerima, balance, dan syukur oleh mas",0
